timestamp,location-long,location-lat
2010-08-10 15:00:00,35.2162176,-1.1644877
2011-06-26 12:00:00,36.8333915,-1.462866
2011-10-19 03:00:00,36.9005302,-1.4048617
2011-11-20 12:00:00,36.9103929,-1.4309007
2010-08-29 14:00:00,35.3066814,-1.3455066
2010-12-20 05:00:00,36.9118898,-1.4330121
2010-07-16 18:01:00,35.247418,-1.3241723
2011-12-09 03:01:00,37.5649986,-2.4467633
2012-01-01 07:00:00,37.0388459,-2.6201159
2012-04-16 04:00:00,35.5251693,-1.2339489
2011-02-26 08:00:00,37.2515472,-2.437827
2010-10-19 07:00:00,36.9235884,-1.4281388
2011-11-16 15:00:00,35.3736711,-1.378855
2010-10-28 21:00:00,37.0446823,-1.7545218
2010-10-29 11:00:00,37.341302,-2.5419267
2012-10-15 00:00:00,35.1905272,-1.2793012
2011-11-28 09:00:00,36.9674582,-1.6181724
2012-09-09 05:00:00,37.2095871,-2.6793351
2010-11-03 07:00:00,35.1492023,-1.665974
2012-02-24 05:00:00,36.9824734,-1.5068168
2011-02-19 03:00:00,35.162721,-1.2306793
2011-02-10 07:00:00,35.236607,-1.33311
2011-02-04 14:00:00,36.9113811,-1.4249894
2010-12-29 04:00:00,37.049898,-1.7740129
2011-09-18 06:00:00,37.0364824,-1.7695133
2011-06-27 10:00:00,37.038709,-1.7113773
2010-12-23 07:00:00,35.3319401,-1.4051329
2011-10-17 09:00:00,35.1721052,-1.2248617
2010-12-19 03:00:00,36.9692928,-1.6191834
2012-04-15 09:00:00,35.4864197,-1.2071733
2011-09-24 13:00:00,37.3615105,-2.6822159
2010-10-28 05:00:00,37.386262,-2.5262885
2011-09-20 08:00:00,35.0993377,-1.5590827
2011-06-17 00:00:00,37.1350697,-2.6591956
2010-11-28 13:00:00,35.1296369,-1.1482816
2010-10-23 21:01:00,36.9179519,-1.4296273
2010-12-08 06:00:00,35.1838572,-1.3067714
2010-09-03 12:00:00,35.2485818,-1.2798878
2012-03-17 21:00:00,37.0360346,-1.5691212
2011-12-27 10:00:00,36.9314351,-1.4458602
2011-02-16 09:00:00,35.1513853,-1.2288067
2010-12-02 00:00:00,35.4638546,-1.3980781
2010-08-08 15:00:00,35.3769807,-1.4038174
2010-11-05 21:00:00,36.9780529,-1.5814553
2010-11-28 21:00:00,34.9959801,-1.5885246
2010-06-16 12:00:00,35.5429865,-1.2272749
2010-11-24 21:00:00,37.5503183,-2.472132
2011-03-19 21:00:00,36.9101054,-1.4318496
2012-07-01 18:01:00,37.00357,-1.7556403
2012-04-04 09:00:00,37.0150975,-1.5838357
2011-12-18 09:00:00,37.4797618,-2.6833136
2011-09-28 14:00:00,37.1275912,-2.6642132
2011-08-28 00:00:00,36.9718338,-1.6256311
2011-10-03 04:00:00,36.9886887,-1.7742437
2011-05-18 11:00:00,36.8658011,-1.4489194
2011-05-22 09:00:00,37.0026386,-1.7642788
2010-10-25 04:00:00,35.2362583,-1.2484327
2012-05-16 09:00:00,35.2126041,-1.1625748
2010-11-07 08:00:00,37.4926829,-2.5558412
2010-08-23 10:00:00,35.1237609,-1.2171645
2011-02-21 11:00:00,37.5994016,-2.5049024
2011-05-18 03:00:00,37.0271419,-2.595412
2011-09-17 12:00:00,36.9108852,-1.4310005
2010-12-28 18:01:00,35.480225,-1.1903954
2011-02-03 00:00:00,36.9704248,-1.6198155
2012-04-01 14:00:00,36.9830575,-1.5021553
2012-06-27 18:00:00,37.0061121,-1.5034614
2012-05-29 06:00:00,37.0115083,-1.7667667
2010-09-13 08:00:00,35.2236459,-1.160992
2012-05-13 18:01:00,37.0509743,-1.7723851
2010-11-02 21:00:00,37.0016829,-1.7533242
2010-10-18 14:00:00,35.2941516,-1.3357815
2010-12-09 06:00:00,36.924821,-1.4360294
2011-06-18 08:00:00,37.0931574,-2.6506996
2011-04-27 09:00:00,36.8400437,-1.7897444
2010-08-14 08:00:00,35.3262333,-1.3939426
2012-05-23 08:00:00,37.0542765,-1.7673809
2012-09-10 11:00:00,35.2097469,-1.1519778
2011-04-18 11:00:00,37.0544603,-1.7679098
2012-02-24 13:00:00,35.0749456,-1.2372611
2010-10-08 03:00:00,35.2184058,-1.1635095
2012-10-29 09:00:00,37.318859,-2.693471
2012-12-26 12:00:00,37.3882854,-2.689692
2011-02-14 12:00:00,37.0195721,-1.7607973
2011-10-30 09:00:00,37.0596971,-2.6364613
2012-01-31 03:00:00,35.5969557,-1.2136456
2011-05-05 06:00:00,37.5359952,-2.4946926
2011-08-26 12:00:00,35.3849832,-1.3413494
2010-07-07 13:00:00,35.5202439,-1.2179219
2011-01-20 03:00:00,35.3038796,-1.3503601
2012-08-03 07:00:00,35.2086754,-1.1533429
2012-02-16 06:00:00,37.0815361,-2.6467205
2012-01-07 03:00:00,36.9110058,-1.4349201
2011-05-06 00:01:00,36.8572789,-1.7874675
2010-11-28 15:00:00,37.5740329,-2.3820346
2011-01-16 03:00:00,37.0151775,-1.7445013
2011-08-23 00:00:00,37.0040649,-1.7682024
2011-07-08 05:00:00,35.2469267,-1.3240658
2011-04-09 18:01:00,37.5686825,-2.4525498
2012-09-27 09:00:00,36.9992421,-1.4865229
